time,x gyro vals,x gyro mean offset,y gyro vals,y gyro mean offset,z gyro vals,z gyro mean offset
0,6.412213740458015,6.293861586019811,1.8473282442748091,2.0123651504636944,-0.2595419847328244,-0.21613778310516696
1,6.198473282442748,6.293861586019811,2.045801526717557,2.0123651504636944,0.0,-0.21613778310516696
2,6.366412213740458,6.293861586019811,2.1755725190839694,2.0123651504636944,-0.17557251908396945,-0.21613778310516696
3,6.374045801526718,6.293861586019811,2.0,2.0123651504636944,-0.366412213740458,-0.21613778310516696
4,6.083969465648855,6.293861586019811,2.122137404580153,2.0123651504636944,-0.11450381679389313,-0.21613778310516696
5,6.404580152671755,6.293861586019811,1.8625954198473282,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
6,6.312977099236641,6.293861586019811,2.030534351145038,2.0123651504636944,-0.4122137404580153,-0.21613778310516696
7,6.099236641221374,6.293861586019811,0.015267175572519083,2.0123651504636944,-0.4732824427480916,-0.21613778310516696
8,6.465648854961832,6.293861586019811,1.9465648854961832,2.0123651504636944,-0.2824427480916031,-0.21613778310516696
9,6.374045801526718,6.293861586019811,2.0076335877862594,2.0123651504636944,-0.07633587786259542,-0.21613778310516696
10,6.129770992366412,6.293861586019811,2.1526717557251906,2.0123651504636944,-0.1297709923664122,-0.21613778310516696
11,6.374045801526718,6.293861586019811,1.8931297709923665,2.0123651504636944,-0.1297709923664122,-0.21613778310516696
12,6.32824427480916,6.293861586019811,2.2061068702290076,2.0123651504636944,-0.2748091603053435,-0.21613778310516696
13,6.404580152671755,6.293861586019811,1.717557251908397,2.0123651504636944,-0.19083969465648856,-0.21613778310516696
14,6.320610687022901,6.293861586019811,0.07633587786259542,2.0123651504636944,-0.24427480916030533,-0.21613778310516696
15,6.366412213740458,6.293861586019811,1.916030534351145,2.0123651504636944,-0.2824427480916031,-0.21613778310516696
16,6.404580152671755,6.293861586019811,1.7786259541984732,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
17,6.442748091603053,6.293861586019811,0.015267175572519083,2.0123651504636944,-0.3435114503816794,-0.21613778310516696
18,6.366412213740458,6.293861586019811,2.0763358778625953,2.0123651504636944,-0.20610687022900764,-0.21613778310516696
19,6.458015267175573,6.293861586019811,3.816793893129771,2.0123651504636944,-0.3969465648854962,-0.21613778310516696
20,6.229007633587786,6.293861586019811,1.916030534351145,2.0123651504636944,-0.19083969465648856,-0.21613778310516696
21,6.251908396946565,6.293861586019811,0.0916030534351145,2.0123651504636944,-1.9312977099236641,-0.21613778310516696
22,6.038167938931298,6.293861586019811,1.8931297709923665,2.0123651504636944,-0.2595419847328244,-0.21613778310516696
23,6.145038167938932,6.293861586019811,1.7404580152671756,2.0123651504636944,-0.31297709923664124,-0.21613778310516696
24,6.6106870229007635,6.293861586019811,3.8702290076335877,2.0123651504636944,-0.015267175572519083,-0.21613778310516696
25,6.229007633587786,6.293861586019811,1.9236641221374047,2.0123651504636944,-0.183206106870229,-0.21613778310516696
26,6.198473282442748,6.293861586019811,2.3740458015267176,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
27,6.67175572519084,6.293861586019811,2.1603053435114505,2.0123651504636944,-0.2900763358778626,-0.21613778310516696
