time,x gyro vals,x gyro mean offset,y gyro vals,y gyro mean offset,z gyro vals,z gyro mean offset
43,6.8320610687022905,6.2971421361428295,1.7328244274809161,1.9587407734527786,-0.0916030534351145,-0.16983155636868338
44,5.458015267175573,6.2971421361428295,1.8778625954198473,1.9587407734527786,-0.25190839694656486,-0.16983155636868338
45,7.7251908396946565,6.2971421361428295,3.900763358778626,1.9587407734527786,0.03816793893129771,-0.16983155636868338
46,7.030534351145038,6.2971421361428295,3.877862595419847,1.9587407734527786,-0.4122137404580153,-0.16983155636868338
47,6.32824427480916,6.2971421361428295,1.9083969465648856,1.9587407734527786,-0.015267175572519083,-0.16983155636868338
48,6.236641221374046,6.2971421361428295,2.053435114503817,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
49,5.717557251908397,6.2971421361428295,2.213740458015267,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
50,6.106870229007634,6.2971421361428295,2.045801526717557,1.9587407734527786,-0.11450381679389313,-0.16983155636868338
51,6.343511450381679,6.2971421361428295,1.9618320610687023,1.9587407734527786,-0.3282442748091603,-0.16983155636868338
52,6.8320610687022905,6.2971421361428295,0.0,1.9587407734527786,-0.3435114503816794,-0.16983155636868338
53,5.580152671755725,6.2971421361428295,1.9465648854961832,1.9587407734527786,-0.20610687022900764,-0.16983155636868338
54,6.374045801526718,6.2971421361428295,1.900763358778626,1.9587407734527786,-0.366412213740458,-0.16983155636868338
55,5.351145038167939,6.2971421361428295,2.1526717557251906,1.9587407734527786,-0.5343511450381679,-0.16983155636868338
56,5.977099236641221,6.2971421361428295,2.0839694656488548,1.9587407734527786,-0.09923664122137404,-0.16983155636868338
57,5.67175572519084,6.2971421361428295,2.1908396946564888,1.9587407734527786,-0.1297709923664122,-0.16983155636868338
58,7.106870229007634,6.2971421361428295,1.8625954198473282,1.9587407734527786,-0.37404580152671757,-0.16983155636868338
59,5.587786259541985,6.2971421361428295,1.9541984732824427,1.9587407734527786,-0.35877862595419846,-0.16983155636868338
60,5.9465648854961835,6.2971421361428295,1.984732824427481,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
61,6.3816793893129775,6.2971421361428295,2.122137404580153,1.9587407734527786,0.08396946564885496,-0.16983155636868338
62,6.33587786259542,6.2971421361428295,2.030534351145038,1.9587407734527786,-0.31297709923664124,-0.16983155636868338
63,5.564885496183206,6.2971421361428295,2.0763358778625953,1.9587407734527786,-0.1450381679389313,-0.16983155636868338
64,6.290076335877862,6.2971421361428295,1.7099236641221374,1.9587407734527786,-0.16793893129770993,-0.16983155636868338
65,6.5038167938931295,6.2971421361428295,1.916030534351145,1.9587407734527786,-0.40458015267175573,-0.16983155636868338
66,6.0534351145038165,6.2971421361428295,2.0763358778625953,1.9587407734527786,-0.24427480916030533,-0.16983155636868338
67,6.4961832061068705,6.2971421361428295,3.885496183206107,1.9587407734527786,-0.06870229007633588,-0.16983155636868338
68,6.3816793893129775,6.2971421361428295,1.984732824427481,1.9587407734527786,-0.16030534351145037,-0.16983155636868338
69,6.0534351145038165,6.2971421361428295,2.0,1.9587407734527786,-0.1297709923664122,-0.16983155636868338
70,6.740458015267175,6.2971421361428295,1.984732824427481,1.9587407734527786,-0.45038167938931295,-0.16983155636868338
71,6.595419847328245,6.2971421361428295,3.885496183206107,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
72,7.038167938931298,6.2971421361428295,1.748091603053435,1.9587407734527786,-0.16030534351145037,-0.16983155636868338
73,6.6183206106870225,6.2971421361428295,2.045801526717557,1.9587407734527786,-0.16030534351145037,-0.16983155636868338
74,6.1679389312977095,6.2971421361428295,2.2061068702290076,1.9587407734527786,-0.40458015267175573,-0.16983155636868338
75,6.6183206106870225,6.2971421361428295,1.8549618320610688,1.9587407734527786,-0.3282442748091603,-0.16983155636868338
76,5.99236641221374,6.2971421361428295,2.1374045801526718,1.9587407734527786,-0.2900763358778626,-0.16983155636868338
77,6.244274809160306,6.2971421361428295,2.0839694656488548,1.9587407734527786,-0.29770992366412213,-0.16983155636868338
78,7.305343511450381,6.2971421361428295,1.6641221374045803,1.9587407734527786,-0.3969465648854962,-0.16983155636868338
79,6.6106870229007635,6.2971421361428295,1.6641221374045803,1.9587407734527786,1.9083969465648856,-0.16983155636868338
80,5.6183206106870225,6.2971421361428295,2.0381679389312977,1.9587407734527786,-0.2366412213740458,-0.16983155636868338
81,3.946564885496183,6.2971421361428295,1.9312977099236641,1.9587407734527786,-0.11450381679389313,-0.16983155636868338
82,6.221374045801527,6.2971421361428295,1.9923664122137406,1.9587407734527786,1.8702290076335877,-0.16983155636868338
83,6.916030534351145,6.2971421361428295,1.7404580152671756,1.9587407734527786,1.8778625954198473,-0.16983155636868338
84,5.351145038167939,6.2971421361428295,2.053435114503817,1.9587407734527786,1.900763358778626,-0.16983155636868338
85,5.748091603053435,6.2971421361428295,3.885496183206107,1.9587407734527786,-0.04580152671755725,-0.16983155636868338
86,4.648854961832061,6.2971421361428295,2.33587786259542,1.9587407734527786,-0.25190839694656486,-0.16983155636868338
87,6.5038167938931295,6.2971421361428295,1.9465648854961832,1.9587407734527786,-0.44274809160305345,-0.16983155636868338
88,6.229007633587786,6.2971421361428295,2.0229007633587788,1.9587407734527786,-0.2824427480916031,-0.16983155636868338
89,6.229007633587786,6.2971421361428295,1.8702290076335877,1.9587407734527786,-0.2748091603053435,-0.16983155636868338
90,6.244274809160306,6.2971421361428295,2.053435114503817,1.9587407734527786,-0.1984732824427481,-0.16983155636868338
91,6.198473282442748,6.2971421361428295,2.015267175572519,1.9587407734527786,-0.22900763358778625,-0.16983155636868338
92,6.0534351145038165,6.2971421361428295,1.9923664122137406,1.9587407734527786,-0.44274809160305345,-0.16983155636868338
93,6.351145038167939,6.2971421361428295,1.7557251908396947,1.9587407734527786,-0.4122137404580153,-0.16983155636868338
94,7.0,6.2971421361428295,1.6641221374045803,1.9587407734527786,-0.3893129770992366,-0.16983155636868338
95,5.8396946564885495,6.2971421361428295,2.3206106870229006,1.9587407734527786,-0.3053435114503817,-0.16983155636868338
96,5.66412213740458,6.2971421361428295,1.900763358778626,1.9587407734527786,-0.40458015267175573,-0.16983155636868338
97,6.175572519083969,6.2971421361428295,0.015267175572519083,1.9587407734527786,-0.20610687022900764,-0.16983155636868338
98,5.870229007633588,6.2971421361428295,2.0381679389312977,1.9587407734527786,-0.030534351145038167,-0.16983155636868338
99,5.770992366412214,6.2971421361428295,2.3206106870229006,1.9587407734527786,-0.2824427480916031,-0.16983155636868338
100,6.206106870229007,6.2971421361428295,1.8473282442748091,1.9587407734527786,-0.366412213740458,-0.16983155636868338
101,6.290076335877862,6.2971421361428295,1.8931297709923665,1.9587407734527786,-0.22137404580152673,-0.16983155636868338
102,7.3816793893129775,6.2971421361428295,1.8931297709923665,1.9587407734527786,-0.366412213740458,-0.16983155636868338
103,6.305343511450381,6.2971421361428295,0.08396946564885496,1.9587407734527786,-0.4198473282442748,-0.16983155636868338
104,0.0,6.2971421361428295,0.0,1.9587407734527786,0.0,-0.16983155636868338
105,6.755725190839694,6.2971421361428295,2.068702290076336,1.9587407734527786,-0.25190839694656486,-0.16983155636868338
106,6.259541984732825,6.2971421361428295,2.2213740458015265,1.9587407734527786,-0.29770992366412213,-0.16983155636868338
107,7.122137404580153,6.2971421361428295,1.786259541984733,1.9587407734527786,-0.06870229007633588,-0.16983155636868338
108,6.801526717557252,6.2971421361428295,1.8702290076335877,1.9587407734527786,-0.35877862595419846,-0.16983155636868338
109,6.702290076335878,6.2971421361428295,2.0763358778625953,1.9587407734527786,-0.05343511450381679,-0.16983155636868338
110,7.595419847328245,6.2971421361428295,1.7099236641221374,1.9587407734527786,-0.2595419847328244,-0.16983155636868338
111,5.351145038167939,6.2971421361428295,1.9541984732824427,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
112,5.885496183206107,6.2971421361428295,2.053435114503817,1.9587407734527786,-0.15267175572519084,-0.16983155636868338
113,7.893129770992366,6.2971421361428295,1.6030534351145038,1.9587407734527786,-0.5267175572519084,-0.16983155636868338
114,5.938931297709924,6.2971421361428295,1.9541984732824427,1.9587407734527786,-0.3053435114503817,-0.16983155636868338
115,6.458015267175573,6.2971421361428295,0.022900763358778626,1.9587407734527786,-0.17557251908396945,-0.16983155636868338
116,6.343511450381679,6.2971421361428295,1.748091603053435,1.9587407734527786,-0.25190839694656486,-0.16983155636868338
117,6.2748091603053435,6.2971421361428295,0.05343511450381679,1.9587407734527786,-0.15267175572519084,-0.16983155636868338
118,6.3816793893129775,6.2971421361428295,1.8931297709923665,1.9587407734527786,-0.48854961832061067,-0.16983155636868338
119,6.030534351145038,6.2971421361428295,2.1526717557251906,1.9587407734527786,-0.16793893129770993,-0.16983155636868338
